feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
11515,0,0,6730,6730,True
11516,0.00105863576755,0.00333679281175,18404,18238,False
11517,0.00155704701319,0.00520655093715,19230,19216,False
11518,0,0,6731,6731,True
11519,0,0,6732,6732,True
11520,0.000994761940092,0.0033578753937,18239,18257,False
11521,0,0,6733,6733,True
11522,0.00116484588943,0.00374850700609,18630,18537,False
11523,0.00101788970642,0.00328819220886,18299,18195,False
11524,0,0,6734,6734,True
11525,0,0,6735,6735,True
11526,0.000729473598767,0.00243684928864,17164,17146,False
11527,0.000589173461776,0.00191657361574,16245,16103,False
11528,0,0,6736,6736,True
11529,0.00048319157213,0.00163345003966,15429,15465,False
11530,0,0,6737,6737,True
11531,0.00167475547642,0.00568694341928,19338,19344,False
11532,0,0,6738,6738,True
11533,0,0,6739,6739,True
11534,0,0,6740,6740,True
11535,0.000851795484778,0.00295188114978,17756,17853,False
11536,0,0,6741,6741,True
11537,0,0,6742,6742,True
11538,0,0,6743,6743,True
11539,0,0,6744,6744,True
11540,0.000529169279616,0.00180499290582,15773,15854,False
11541,0.000580835621804,0.00207503931597,16177,16480,False
11542,0.000849638192449,0.00282864202745,17746,17703,False
11543,0.000646314816549,0.00211193854921,16662,16551,False
11544,0,0,6745,6745,True
11545,0.000543196045328,0.00178597157355,15868,15802,False
11546,0.000246386625804,0.000884273613337,13985,14102,False
11547,0,0,6746,6746,True
11548,0.000226091447985,0.000771300168708,13846,13866,False
11549,0,0,6747,6747,True
11550,0.00108444038779,0.00365867838264,18460,18477,False
11551,0.000896083598491,0.00296272127889,17920,17862,False
11552,0.000628694018815,0.0021895498503,16538,16703,False
11553,0,0,6748,6748,True
11554,0,0,6749,6749,True
11555,0.000713671615813,0.00240869470872,17065,17098,False
11556,0.000434011919424,0.00139982427936,15111,15022,False
11557,0.000717308197636,0.00235883728601,17088,17009,False
11558,0,0,6750,6750,True
11559,0.00103632791433,0.00353378313594,18345,18388,False
11560,0.000266792892944,0.000907089037355,14125,14142,False
11561,0.00106456084177,0.00377336191013,18419,18555,False
11562,0,0,6751,6751,True
11563,0,0,6752,6752,True
11564,0,0,6753,6753,True
11565,0.00110527873039,0.00366772920825,18512,18484,False
11566,0.000225284515182,0.000666532723699,13843,13648,False
11567,0,0,6754,6754,True
11568,5.11213656864e-05,0.000172397893039,12077,12093,False
11569,0.000180198112503,0.00061854935484,13517,13542,False
11570,0.000801345100626,0.00273148622364,17532,17586,False
11571,0.00132866553031,0.00441766902804,18921,18892,False
11572,0.00137172883842,0.00471131457016,18987,19017,False
11573,0.000326598557876,0.000977474730462,14457,14264,False
11574,0,0,6755,6755,True
11575,0,0,6756,6756,True
11576,0,0,6757,6757,True
11577,0,0,6758,6758,True
11578,0.000145135694765,0.00047412852291,13185,13146,False
11579,0.00144069129601,0.00475301314145,19089,19044,False
11580,0.000990868662484,0.00332938530482,18232,18231,False
11581,0.000789786863606,0.00266830064356,17479,17505,False
11582,0.00132581021171,0.00454089790583,18916,18946,False
11583,0,0,6759,6759,True
11584,0.00146501290146,0.00499754073098,19126,19144,False
11585,0,0,6760,6760,True
11586,0.00101330666803,0.00351735646836,18283,18373,False
11587,0,0,6761,6761,True
11588,0.000304654735373,0.00105425470974,14337,14396,False
11589,0.000251780438703,0.000856843136717,14030,14051,False
11590,0,0,6762,6762,True
11591,0,0,6763,6763,True
11592,0.000699730706401,0.00234339013696,16993,16988,False
11593,0.000518188928254,0.00177160464227,15685,15769,False
11594,0,0,6764,6764,True
11595,0.00207996601239,0.00705879833549,19666,19674,False
11596,0.000462633179268,0.00166424224153,15292,15529,False
11597,0,0,6765,6765,True
11598,0.000541422341485,0.00189011113252,15857,16036,False
11599,0.000763386371545,0.00244459463283,17353,17165,False
11600,0,0,6766,6766,True
11601,0.000684220110998,0.0022163996473,16906,16762,False
11602,0,0,6767,6767,True
11603,0,0,6768,6768,True
11604,0,0,6769,6769,True
11605,0.00167428166606,0.00574203953147,19336,19360,False
11606,0,0,6770,6770,True
11607,0,0,6771,6771,True
11608,0.000163793636602,0.00051280844491,13369,13244,False
11609,0.00160464888904,0.00556797068566,19275,19314,False
11610,0,0,6772,6772,True
11611,0.000670603069011,0.00225055939518,16829,16822,False
11612,0,0,6773,6773,True
11613,0,0,6774,6774,True
11614,0.00091017363593,0.00309216906317,17968,18012,False
11615,0,0,6775,6775,True
11616,0,0,6776,6776,True
11617,0.000462654279545,0.00154770025983,15293,15309,False
11618,0,0,6777,6777,True
11619,0.00310998456553,0.010413447395,19868,19868,False
11620,0,0,6778,6778,True
11621,0.00076603150228,0.00267926091328,17366,17521,False
11622,0.000218297005631,0.000740377407055,13801,13796,False
11623,0.000629459857009,0.00200352980755,16541,16322,False
11624,0,0,6779,6779,True
11625,0.000730572501197,0.00243966537528,17168,17152,False
11626,0,0,6780,6780,True
11627,0,0,6781,6781,True
11628,0,0,6782,6782,True
11629,0,0,6783,6783,True
11630,0,0,6784,6784,True
11631,0,0,6785,6785,True
11632,0,0,6786,6786,True
11633,0,0,6787,6787,True
11634,0.002131548943,0.00715449638665,19692,19693,False
11635,0.000422020326369,0.00140355736949,15043,15028,False
11636,3.88242006011e-05,0.00014051105245,11929,11966,False
11637,0.000717336661182,0.00245747086592,17089,17185,False
11638,0,0,6788,6788,True
11639,0.000155201545567,0.000554578145966,13286,13374,False
11640,0.000449732295237,0.00153521471657,15225,15287,False
11641,0,0,6789,6789,True
11642,6.33577437839e-05,0.00024378762464,12236,12360,False
11643,0,0,6790,6790,True
11644,0.00227195885964,0.00770094338804,19741,19749,False
11645,0.000522445188835,0.00168040697463,15718,15554,False
11646,0,0,6791,6791,True
11647,0,0,6792,6792,True
11648,0.000491057930049,0.00154298974667,15489,15305,False
11649,0.000720737210941,0.00237741298042,17112,17039,False
11650,0,0,6793,6793,True
11651,0.000280609790934,0.000940331025049,14207,14207,False
11652,0,0,6794,6794,True
11653,0,0,6795,6795,True
11654,0,0,6796,6796,True
11655,0.000944276514929,0.00303956028074,18083,17950,False
11656,0.00150363997091,0.00508769741282,19170,19174,False
11657,0,0,6797,6797,True
11658,0.000276290375041,0.000876061676536,14183,14090,False
11659,0,0,6798,6798,True
11660,0.00205016485415,0.00710049085319,19648,19683,False
11661,0,0,6799,6799,True
11662,0.000269035575911,0.000957609096076,14138,14237,False
11663,0.000770225888118,0.00264914077707,17384,17480,False
11664,0.000501435424667,0.00170245592017,15565,15604,False
11665,0.00134795508347,0.00455905264243,18948,18960,False
11666,0.000113262307423,0.000406250619562,12842,12930,False
11667,0.000640811049379,0.00214591179974,16633,16620,False
11668,0,0,6800,6800,True
11669,0,0,6801,6801,True
11670,0,0,6802,6802,True
11671,0.00035324410419,0.00123135978356,14623,14697,False
11672,0.000949736626353,0.0032044807449,18102,18118,False
11673,0.000537128362339,0.00177497707773,15831,15777,False
11674,0.000199334026547,0.00067176122684,13662,13660,False
11675,0.00128553679679,0.00430839974433,18850,18839,False
11676,0,0,6803,6803,True
11677,0,0,6804,6804,True
11678,0,0,6805,6805,True
11679,0,0,6806,6806,True
11680,0,0,6807,6807,True
11681,0,0,6808,6808,True
11682,0.000831063429359,0.00287993019447,17671,17768,False
11683,0.000887094705831,0.00289838202298,17889,17795,False
11684,0,0,6809,6809,True
11685,5.6432079873e-05,0.000196696521016,12143,12187,False
11686,0.000181555529707,0.000783259223681,13534,13895,False
11687,0.00108539685607,0.00352037255652,18464,18376,False
11688,0.000283006811514,0.000929814414121,14222,14189,False
11689,0,0,6810,6810,True
11690,4.55176268588e-05,0.000142384029459,12009,11977,False
11691,0,0,6811,6811,True
11692,0.000632541719824,0.00206345389597,16573,16458,False
11693,0.000473879743367,0.00158872676548,15364,15383,False
11694,0,0,6812,6812,True
11695,0.000681674748193,0.00225240155123,16892,16824,False
11696,0,0,6813,6813,True
11697,0,0,6814,6814,True
11698,0,0,6815,6815,True
11699,0,0,6816,6816,True
11700,0,0,6817,6817,True
11701,0,0,6818,6818,True
11702,9.52757836785e-05,0.000382806087146,12628,12863,False
11703,0.0003744540154,0.00124064856209,14741,14715,False
11704,0.000487199868076,0.00173327454831,15462,15671,False
11705,0,0,6819,6819,True
11706,0,0,6820,6820,True
11707,0.000686671526637,0.00232264725491,16917,16950,False
11708,9.85916412901e-05,0.000355215772288,12667,12744,False
11709,0,0,6821,6821,True
11710,0,0,6822,6822,True
11711,0.000442679593107,0.00145453331061,15171,15129,False
11712,0,0,6823,6823,True
11713,0,0,6824,6824,True
11714,0,0,6825,6825,True
11715,0.000618687598035,0.00206846580841,16464,16465,False
11716,0,0,6826,6826,True
11717,0.000585649046116,0.00195203220937,16222,16208,False
11718,0.000372411333956,0.00127169291954,14727,14785,False
11719,0,0,6827,6827,True
11720,0.000145498561324,0.000448975682957,13188,13062,False
11721,0.000691824476235,0.00232056202367,16945,16944,False
11722,0,0,6828,6828,True
11723,0.00130742229521,0.00443513551727,18876,18899,False
11724,0,0,6829,6829,True
11725,0.000459951523226,0.00144241692033,15277,15106,False
11726,0,0,6830,6830,True
11727,0.00013605163258,0.000421047559939,13094,12978,False
11728,0,0,6831,6831,True
11729,0,0,6832,6832,True
11730,0.000306493166136,0.00097160495352,14345,14256,False
11731,0,0,6833,6833,True
11732,0,0,6834,6834,True
11733,0.000931871996727,0.00330514949746,18043,18211,False
11734,0,0,6835,6835,True
11735,8.04258233984e-05,0.000274433521554,12451,12491,False
11736,0,0,6836,6836,True
11737,0,0,6837,6837,True
11738,0.00104870041832,0.00343498657458,18374,18316,False
11739,0,0,6838,6838,True
11740,0,0,6839,6839,True
11741,0,0,6840,6840,True
11742,8.33637386677e-05,0.000264256523224,12491,12450,False
11743,0.000213695398998,0.00076259317575,13770,13846,False
11744,0,0,6841,6841,True
11745,0,0,6842,6842,True
11746,0,0,6843,6843,True
11747,0.000657623342704,0.00221006083302,16749,16749,False
11748,0.0014271811815,0.00488880090415,19063,19106,False
11749,0,0,6844,6844,True
11750,0.000764768570662,0.00248337467201,17361,17227,False
11751,0,0,6845,6845,True
11752,0,0,6846,6846,True
11753,0.000547109753825,0.00182351935655,15895,15896,False
11754,0,0,6847,6847,True
11755,0,0,6848,6848,True
11756,0.000707029073965,0.00238853460178,17031,17064,False
11757,0.000656492018607,0.00207142205909,16741,16474,False
11758,9.60998659139e-05,0.000347426510416,12636,12718,False
11759,0,0,6849,6849,True
11760,0.000759070389904,0.00254907412454,17334,17338,False
11761,0.000646348518785,0.00219576456584,16664,16714,False
11762,0.000510499405209,0.00163548847195,15628,15470,False
11763,0,0,6850,6850,True
11764,0,0,6851,6851,True
11765,0.000497732777148,0.00186303758528,15545,15969,False
11766,0,0,6852,6852,True
11767,0,0,6853,6853,True
11768,0,0,6854,6854,True
11769,0,0,6855,6855,True
11770,0.000282502820482,0.000918745063245,14219,14165,False
11771,0.000691951718181,0.00247579440475,16947,17206,False
11772,0.000107511208626,0.000357555109076,12758,12752,False
11773,0.000395500042941,0.00132901698817,14883,14883,False
11774,0.000357376469765,0.00128983636387,14647,14815,False
11775,0.000605369685218,0.00199560588226,16377,16305,False
11776,2.96112393698e-05,0.000104675171315,11840,11848,False
11777,0.000465522549348,0.00153923395555,15320,15294,False
11778,0,0,6856,6856,True
11779,0,0,6857,6857,True
11780,0,0,6858,6858,True
11781,0,0,6859,6859,True
11782,0.000400904886192,0.00136059336364,14916,14936,False
11783,0,0,6860,6860,True
11784,0,0,6861,6861,True
11785,0.00175426108763,0.00584890553728,19412,19387,False
11786,0,0,6862,6862,True
11787,0.000201208211365,0.000637238612399,13678,13587,False
11788,0,0,6863,6863,True
11789,0,0,6864,6864,True
11790,0,0,6865,6865,True
11791,0.000840706983581,0.00287509663031,17710,17763,False
11792,0,0,6866,6866,True
11793,0,0,6867,6867,True
11794,0.00264720222913,0.00866737775505,19820,19805,False
11795,0.000456418318208,0.00160322838929,15258,15416,False
11796,0,0,6868,6868,True
11797,0,0,6869,6869,True
11798,0,0,6870,6870,True
11799,0.000657603202853,0.0023811685387,16748,17052,False
11800,0,0,6871,6871,True
11801,0,0,6872,6872,True
11802,0,0,6873,6873,True
11803,0,0,6874,6874,True
11804,0.000221294205403,0.000826150702778,13815,13986,False
11805,0,0,6875,6875,True
11806,0.00100426247809,0.00313526811078,18260,18059,False
11807,0.00181990128476,0.00619779247791,19480,19502,False
11808,0,0,6876,6876,True
11809,0,0,6877,6877,True
11810,0.000193615633179,0.000670395791531,13613,13658,False
11811,0,0,6878,6878,True
11812,0.00515041919425,0.0179845001549,19900,19900,False
11813,0,0,6879,6879,True
11814,0,0,6880,6880,True
11815,0,0,6881,6881,True
11816,0.0012718528742,0.0040800194256,18830,18720,False
11817,0,0,6882,6882,True
11818,0,0,6883,6883,True
11819,0.00428701471537,0.0143056660891,19899,19898,False
11820,0.000159706934937,0.00055754405912,13326,13380,False
11821,0,0,6884,6884,True
11822,0,0,6885,6885,True
11823,0.00417373981327,0.0144377956167,19897,19899,False
11824,0,0,6886,6886,True
11825,0,0,6887,6887,True
11826,0,0,6888,6888,True
11827,0,0,6889,6889,True
11828,0,0,6890,6890,True
11829,0.00126035721041,0.00409498019144,18810,18729,False
11830,0,0,6891,6891,True
11831,0.000593496020883,0.00194847013336,16277,16190,False
11832,0,0,6892,6892,True
11833,0,0,6893,6893,True
11834,0,0,6894,6894,True
11835,0,0,6895,6895,True
11836,0,0,6896,6896,True
11837,0,0,6897,6897,True
11838,0,0,6898,6898,True
11839,0,0,6899,6899,True
11840,0,0,6900,6900,True
11841,0,0,6901,6901,True
11842,0.000299522012938,0.00102183490526,14318,14343,False
11843,0,0,6902,6902,True
11844,0,0,6903,6903,True
11845,0,0,6904,6904,True
11846,0,0,6905,6905,True
11847,0,0,6906,6906,True
11848,0,0,6907,6907,True
11849,0.000915226875804,0.00321176298894,17988,18125,False
11850,0,0,6908,6908,True
11851,0,0,6909,6909,True
11852,0,0,6910,6910,True
11853,0,0,6911,6911,True
11854,0.000811126490589,0.00267848465592,17566,17520,False
11855,0,0,6912,6912,True
11856,0.000488030724227,0.00160349917132,15470,15417,False
11857,0,0,6913,6913,True
11858,0.000616649456788,0.00210049026646,16441,16527,False
11859,0.000227769414778,0.000832303601783,13862,13998,False
11860,0,0,6914,6914,True
11861,0,0,6915,6915,True
11862,0,0,6916,6916,True
11863,0,0,6917,6917,True
11864,0,0,6918,6918,True
11865,0,0,6919,6919,True
11866,0,0,6920,6920,True
11867,0,0,6921,6921,True
11868,0,0,6922,6922,True
11869,0,0,6923,6923,True
11870,0,0,6924,6924,True
11871,0,0,6925,6925,True
11872,0,0,6926,6926,True
11873,0,0,6927,6927,True
11874,0,0,6928,6928,True
11875,0.000102659840195,0.000377899152227,12712,12843,False
11876,0.000338879384799,0.00125854101498,14538,14753,False
11877,0.000104752885818,0.000368426466594,12734,12800,False
11878,0,0,6929,6929,True
11879,0.00200000172481,0.00667138490826,19610,19603,False
11880,0,0,6930,6930,True
11881,0.00359525624663,0.0122207570821,19887,19888,False
11882,0,0,6931,6931,True
11883,0,0,6932,6932,True
11884,0.000345675100107,0.00119622296188,14582,14649,False
11885,0,0,6933,6933,True
11886,0,0,6934,6934,True
11887,0.00189837324433,0.00636287825182,19540,19540,False
11888,0,0,6935,6935,True
11889,0.00076232466381,0.00252705812454,17349,17309,False
11890,0,0,6936,6936,True
11891,0,0,6937,6937,True
11892,0,0,6938,6938,True
11893,0,0,6939,6939,True
11894,0,0,6940,6940,True
11895,0,0,6941,6941,True
11896,0,0,6942,6942,True
11897,0.00145601329859,0.00497312657535,19112,19135,False
11898,0,0,6943,6943,True
11899,0,0,6944,6944,True
11900,0.00158180715516,0.00552102038637,19254,19299,False
11901,0,0,6945,6945,True
11902,0,0,6946,6946,True
11903,0,0,6947,6947,True
11904,6.80255834595e-05,0.000237335538259,12301,12340,False
11905,0,0,6948,6948,True
11906,0,0,6949,6949,True
11907,0,0,6950,6950,True
11908,0,0,6951,6951,True
11909,0.000123993129819,0.000410903128795,12965,12948,False
11910,0,0,6952,6952,True
11911,0,0,6953,6953,True
11912,0.000395858864067,0.00128566694912,14884,14807,False
11913,0,0,6954,6954,True
11914,0,0,6955,6955,True
11915,0,0,6956,6956,True
11916,0,0,6957,6957,True
11917,0,0,6958,6958,True
11918,0,0,6959,6959,True
11919,8.4801336925e-05,0.000284257606836,12504,12529,False
11920,0.00128124840558,0.00427711615339,18845,18824,False
11921,0.00343223405071,0.0116579961032,19884,19883,False
11922,0,0,6960,6960,True
11923,0,0,6961,6961,True
11924,0.000438184302766,0.00152689812239,15138,15265,False
11925,0,0,6962,6962,True
11926,0,0,6963,6963,True
11927,0,0,6964,6964,True
11928,0,0,6965,6965,True
11929,0,0,6966,6966,True
11930,0,0,6967,6967,True
11931,0,0,6968,6968,True
11932,0,0,6969,6969,True
11933,0,0,6970,6970,True
11934,0,0,6971,6971,True
11935,0,0,6972,6972,True
11936,0,0,6973,6973,True
11937,0.000375180767151,0.00120465049986,14746,14661,False
11938,0,0,6974,6974,True
11939,0,0,6975,6975,True
11940,0.000432237749919,0.00150265533011,15099,15225,False
11941,0,0,6976,6976,True
11942,0,0,6977,6977,True
11943,0,0,6978,6978,True
11944,0,0,6979,6979,True
11945,0.00129552453291,0.00433855457231,18862,18857,False
11946,0,0,6980,6980,True
11947,0,0,6981,6981,True
11948,0,0,6982,6982,True
11949,0,0,6983,6983,True
11950,0.00143659720197,0.00475777499378,19079,19048,False
11951,7.76426240918e-05,0.000275475671515,12408,12497,False
11952,0.000134182177135,0.00043912162073,13069,13032,False
11953,5.48994321434e-05,0.000193527434021,12127,12178,False
11954,0.000169144957908,0.000540578097571,13411,13327,False
11955,0,0,6984,6984,True
11956,7.39393872209e-05,0.000234575636568,12365,12332,False
11957,0,0,6985,6985,True
11958,0,0,6986,6986,True
11959,0,0,6987,6987,True
11960,0,0,6988,6988,True
11961,0.000138486735523,0.000477172958199,13125,13153,False
11962,0,0,6989,6989,True
11963,0,0,6990,6990,True
11964,0,0,6991,6991,True
11965,0,0,6992,6992,True
11966,0,0,6993,6993,True
11967,0,0,6994,6994,True
11968,0.000575080513954,0.00195232906844,16125,16210,False
11969,0,0,6995,6995,True
11970,0.000908961810637,0.00289341644384,17964,17786,False
11971,0,0,6996,6996,True
11972,0,0,6997,6997,True
11973,0.000844561553095,0.00288334814832,17725,17773,False
11974,0.00101070699748,0.0034625059925,18275,18337,False
11975,0,0,6998,6998,True
11976,0.00118429609574,0.00399615056813,18673,18675,False
11977,0.000472875632113,0.00157650571782,15359,15362,False
11978,0,0,6999,6999,True
11979,0,0,7000,7000,True
11980,0.000923765997868,0.00304644880816,18012,17957,False
11981,0,0,7001,7001,True
11982,0.00015274148609,0.000571887416299,13262,13429,False
11983,0,0,7002,7002,True
11984,0,0,7003,7003,True
11985,0,0,7004,7004,True
11986,0,0,7005,7005,True
11987,0,0,7006,7006,True
11988,0,0,7007,7007,True
11989,0,0,7008,7008,True
11990,0.0026919003576,0.00894611049443,19827,19818,False
11991,0,0,7009,7009,True
11992,0.000142170232721,0.00048112103832,13158,13166,False
11993,0,0,7010,7010,True
11994,0,0,7011,7011,True
11995,0,0,7012,7012,True
11996,0,0,7013,7013,True
11997,0.000748149701394,0.00253864657134,17275,17328,False
11998,0,0,7014,7014,True
11999,0,0,7015,7015,True
12000,0,0,7016,7016,True
12001,0,0,7017,7017,True
12002,0.00014851593005,0.000570673728362,13216,13424,False
12003,0,0,7018,7018,True
12004,0,0,7019,7019,True
12005,0,0,7020,7020,True
12006,0,0,7021,7021,True
12007,0.000233789804042,0.000816376879811,13904,13966,False
12008,0.000853787292726,0.00269532157108,17762,17541,False
12009,0,0,7022,7022,True
12010,0,0,7023,7023,True
12011,0,0,7024,7024,True
12012,0,0,7025,7025,True
12013,0,0,7026,7026,True
12014,0,0,7027,7027,True
12015,0.0021113154944,0.00713629508391,19684,19690,False
12016,0.000523413531482,0.00171552307438,15726,15633,False
12017,0,0,7028,7028,True
12018,0,0,7029,7029,True
12019,0,0,7030,7030,True
12020,0,0,7031,7031,True
12021,0,0,7032,7032,True
12022,0,0,7033,7033,True
12023,3.97221883759e-05,0.000137635637657,11945,11953,False
12024,6.89138250891e-05,0.000216783664655,12311,12255,False
12025,0,0,7034,7034,True
12026,0,0,7035,7035,True
12027,0,0,7036,7036,True
12028,0,0,7037,7037,True
12029,0.000324851018377,0.00116402329877,14442,14593,False
12030,0,0,7038,7038,True
12031,0,0,7039,7039,True
12032,0,0,7040,7040,True
12033,0.00161106931046,0.0055550117977,19281,19309,False
12034,0.000676652649418,0.00224830955267,16862,16817,False
12035,0,0,7041,7041,True
12036,0,0,7042,7042,True
12037,0,0,7043,7043,True
12038,0,0,7044,7044,True
12039,7.04969788785e-05,0.000251657766057,12328,12398,False
12040,0.00020288900123,0.000686539511662,13692,13687,False
12041,0.00155069190077,0.00535502936691,19226,19265,False
12042,0,0,7045,7045,True
12043,0,0,7046,7046,True
12044,0.000510003708769,0.00189377309289,15624,16041,False
12045,0,0,7047,7047,True
12046,0,0,7048,7048,True
12047,0,0,7049,7049,True
12048,0,0,7050,7050,True
12049,0,0,7051,7051,True
12050,0,0,7052,7052,True
12051,0.000642838131171,0.00243254494853,16651,17141,False
12052,0,0,7053,7053,True
12053,0,0,7054,7054,True
12054,0,0,7055,7055,True
12055,0.000604153901804,0.00188810774125,16366,16033,False
12056,0,0,7056,7056,True
12057,0,0,7057,7057,True
12058,3.96945688408e-05,0.000145433514263,11943,11987,False
12059,0,0,7058,7058,True
12060,0.000222189119086,0.000719603151083,13821,13762,False
12061,0,0,7059,7059,True
12062,0,0,7060,7060,True
12063,0.00120760384016,0.00387008604594,18711,18609,False
12064,0.00207062088884,0.00709858350456,19660,19682,False
12065,0,0,7061,7061,True
12066,8.53105011629e-05,0.000322625157423,12510,12650,False
12067,0,0,7062,7062,True
12068,0,0,7063,7063,True
12069,0,0,7064,7064,True
12070,0,0,7065,7065,True
12071,0,0,7066,7066,True
12072,0,0,7067,7067,True
12073,0,0,7068,7068,True
12074,0,0,7069,7069,True
12075,0.000275243917713,0.000899106962606,14177,14127,False
12076,0,0,7070,7070,True
12077,0.00011329750123,0.000338833488058,12843,12693,False
12078,0.000858597864863,0.0028319247067,17781,17705,False
12079,0,0,7071,7071,True
12080,0,0,7072,7072,True
12081,0.000613122247159,0.002146322513,16427,16621,False
12082,0.000791536993347,0.00271736993454,17488,17572,False
12083,0,0,7073,7073,True
12084,0,0,7074,7074,True
12085,0.000145433936268,0.000474593805848,13187,13149,False
12086,0,0,7075,7075,True
12087,0,0,7076,7076,True
12088,0,0,7077,7077,True
12089,0.000409222004237,0.00132860778831,14960,14882,False
12090,0,0,7078,7078,True
12091,0,0,7079,7079,True
12092,0,0,7080,7080,True
12093,0,0,7081,7081,True
12094,0,0,7082,7082,True
12095,0,0,7083,7083,True
12096,0.000735226611141,0.00247759162448,17203,17212,False
12097,0.00134447449818,0.00449813669547,18944,18917,False
12098,6.31204748061e-05,0.000211114122067,12232,12243,False
12099,0.00104910566006,0.00360391661525,18376,18436,False
12100,0,0,7084,7084,True
12101,0,0,7085,7085,True
12102,0.000671050627716,0.0023705761414,16831,17022,False
12103,0,0,7086,7086,True
12104,0,0,7087,7087,True
12105,0,0,7088,7088,True
12106,0.00177602109034,0.00617147330195,19440,19491,False
12107,0.000381046207622,0.00124299502932,14791,14718,False
12108,0,0,7089,7089,True
12109,0,0,7090,7090,True
12110,0.000617676705588,0.00202263658866,16453,16372,False
12111,0.000531124649569,0.0017987631727,15783,15837,False
12112,0,0,7091,7091,True
12113,0.000586866401136,0.00194933440071,16233,16195,False
12114,0,0,7092,7092,True
12115,0,0,7093,7093,True
12116,0,0,7094,7094,True
12117,0.000835734943394,0.00270337797701,17691,17548,False
12118,0.000992175308056,0.00330487289466,18234,18210,False
12119,0,0,7095,7095,True
12120,0.000281163607724,0.000904186803382,14210,14137,False
12121,0,0,7096,7096,True
12122,0.000355114520062,0.0011322258506,14630,14529,False
12123,0,0,7097,7097,True
12124,0.000361421552952,0.00120418239385,14667,14660,False
12125,0.000674019160215,0.00229119299911,16847,16890,False
12126,0.000809132296126,0.00262300181203,17558,17445,False
12127,0.000130522690597,0.000439828261733,13025,13035,False
12128,0.000250498036621,0.000824645336252,14020,13984,False
12129,0,0,7098,7098,True
12130,5.7132459915e-05,0.000210893529584,12149,12241,False
12131,0,0,7099,7099,True
12132,0,0,7100,7100,True
12133,0.000995086506009,0.00322499498725,18242,18142,False
12134,0.00071782496525,0.00237584975548,17095,17036,False
12135,0.000671759888064,0.00221699057147,16834,16763,False
12136,0.000168084865436,0.000553698570002,13400,13368,False
12137,0.000567078648601,0.00193040072918,16054,16147,False
12138,0,0,7101,7101,True
12139,0,0,7102,7102,True
12140,0,0,7103,7103,True
12141,0,0,7104,7104,True
12142,0,0,7105,7105,True
12143,7.22182157915e-05,0.000239574976149,12349,12349,False
12144,7.66796438256e-05,0.000247574818786,12395,12376,False
12145,0.000239135624724,0.000746453704778,13941,13814,False
12146,0,0,7106,7106,True
12147,0.000213242907193,0.000690613291226,13765,13694,False
12148,0,0,7107,7107,True
12149,0.000695454305969,0.00232303095981,16965,16951,False
12150,0.00107124750502,0.00356230558828,18431,18411,False
12151,0,0,7108,7108,True
12152,0.000209919991903,0.000639161618892,13743,13593,False
12153,0,0,7109,7109,True
12154,0.000859162886627,0.00287167937495,17784,17758,False
12155,0.00134428776801,0.00453974911943,18942,18945,False
12156,0,0,7110,7110,True
12157,0.000463282893179,0.00153704674449,15299,15292,False
12158,0.000164284720086,0.000533251382876,13373,13310,False
12159,0,0,7111,7111,True
12160,0,0,7112,7112,True
12161,0,0,7113,7113,True
12162,0,0,7114,7114,True
12163,0,0,7115,7115,True
12164,0,0,7116,7116,True
12165,0.000562407076359,0.00187332229689,16020,16001,False
12166,0.000655724550597,0.0022044738289,16737,16734,False
12167,0,0,7117,7117,True
12168,0,0,7118,7118,True
12169,0.000574204896111,0.00197477848269,16115,16268,False
12170,3.15243523801e-05,0.000115579212434,11856,11877,False
12171,0,0,7119,7119,True
12172,0,0,7120,7120,True
12173,0.000494959531352,0.00165516871493,15516,15510,False
12174,0,0,7121,7121,True
12175,0,0,7122,7122,True
12176,0,0,7123,7123,True
12177,0.000387314357795,0.00127237883862,14827,14787,False
12178,0,0,7124,7124,True
12179,0.000648073328193,0.00216333358549,16678,16653,False
12180,0,0,7125,7125,True
12181,0,0,7126,7126,True
12182,0.000584842578974,0.00204487331212,16213,16423,False
12183,0.000664829509333,0.00218429998495,16800,16696,False
12184,0,0,7127,7127,True
12185,0.000653154798783,0.00219076289795,16716,16705,False
12186,0,0,7128,7128,True
12187,0.00110738014337,0.00363474176265,18516,18458,False
12188,0,0,7129,7129,True
12189,6.7788780143e-05,0.000219414840103,12298,12271,False
12190,0,0,7130,7130,True
12191,0,0,7131,7131,True
12192,0,0,7132,7132,True
12193,0,0,7133,7133,True
12194,0,0,7134,7134,True
12195,0.000494373962283,0.00166418554727,15511,15527,False
12196,0,0,7135,7135,True
12197,0.000251693592872,0.000870583753567,14029,14075,False
12198,0,0,7136,7136,True
12199,0,0,7137,7137,True
12200,0.00144794012886,0.0047288951464,19100,19027,False
12201,0,0,7138,7138,True
12202,0,0,7139,7139,True
12203,0,0,7140,7140,True
12204,0.000150088701048,0.000517592241522,13233,13255,False
12205,0.000129932363052,0.000435828143964,13020,13025,False
12206,0,0,7141,7141,True
12207,0,0,7142,7142,True
12208,0,0,7143,7143,True
12209,0.000404508173233,0.00129739858676,14929,14826,False
12210,0.000717990158591,0.00256757577881,17096,17363,False
12211,0,0,7144,7144,True
12212,0.00085201690672,0.00278597092256,17757,17644,False
12213,0,0,7145,7145,True
