feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
2261,1.97753051907e-05,2.5959488994e-05,759,409,False
2262,2.73048644885e-05,4.03863705287e-05,2396,2310,False
2263,3.90604036511e-05,6.67039348627e-05,2978,2990,False
2264,1.60392082762e-05,2.35392053582e-05,24,96,False
2265,2.18601689994e-05,3.25914952555e-05,1357,1289,False
2266,2.15688651224e-05,3.1490377296e-05,1284,1167,False
2267,1.80842416739e-05,3.03651922877e-05,290,1026,False
2268,1.86282668437e-05,2.48440028372e-05,421,239,False
2269,2.83698191197e-05,3.89988999814e-05,2519,2092,False
2270,2.16973076022e-05,2.88937317237e-05,1322,865,False
2271,2.71323078778e-05,4.26861515734e-05,2356,2597,False
2272,2.25393578148e-05,3.58549004886e-05,1538,1679,False
2273,2.11836450035e-05,3.39715152222e-05,1188,1457,False
2274,2.03109339054e-05,2.6333365895e-05,927,485,False
2275,2.61162531388e-05,3.73744442186e-05,2188,1863,False
2276,2.24797113333e-05,2.65624203166e-05,1521,524,False
2277,2.85979149339e-05,4.12212648371e-05,2556,2427,False
2278,3.65422274626e-05,6.02438958595e-05,2937,2920,False
2279,1.68141705217e-05,2.57955180132e-05,77,388,False
2280,2.33965020016e-05,3.27404741256e-05,1726,1306,False
2281,2.29360630328e-05,3.46452980011e-05,1631,1543,False
2282,1.91908984561e-05,3.25093860738e-05,574,1283,False
2283,2.00344074983e-05,2.69223910436e-05,840,604,False
2284,2.72933866654e-05,4.00258795707e-05,2392,2259,False
2285,1.75066925294e-05,2.49876084126e-05,173,260,False
2286,2.77932776953e-05,4.32097986049e-05,2452,2633,False
2287,2.49208005698e-05,4.00016615458e-05,2000,2255,False
2288,2.31038029597e-05,3.65847627108e-05,1668,1765,False
2289,1.9500941562e-05,2.55805171037e-05,664,350,False
2290,2.81722277578e-05,4.03742669732e-05,2494,2306,False
2291,2.10960588447e-05,2.68057374342e-05,1162,570,False
2292,2.75807051366e-05,3.95969946112e-05,2431,2176,False
2293,3.34644282702e-05,5.78064609726e-05,2848,2868,False
2294,1.75058303284e-05,2.6042394893e-05,172,423,False
2295,2.12881714106e-05,3.36605844495e-05,1211,1420,False
2296,2.36761297856e-05,3.75732161046e-05,1783,1895,False
2297,2.07785651583e-05,3.77239157388e-05,1065,1913,False
2298,1.94588064915e-05,2.65019589278e-05,650,514,False
2299,3.00198298646e-05,4.23929850513e-05,2669,2566,False
2300,2.20973706746e-05,3.08562157443e-05,1417,1099,False
2301,2.27223408729e-05,3.88194930565e-05,1576,2058,False
2302,2.4421751732e-05,3.95606148231e-05,1911,2172,False
2303,2.27800865105e-05,3.44765612681e-05,1588,1520,False
2304,1.9253915525e-05,2.4763521651e-05,598,229,False
2305,2.79389860225e-05,4.07903207815e-05,2470,2376,False
2306,1.6544265236e-05,2.18174591282e-05,52,19,False
2307,2.70358359558e-05,4.03060330427e-05,2336,2298,False
2308,3.19810460496e-05,5.38546009921e-05,2780,2813,False
2309,2.00891536224e-05,2.93802550004e-05,857,918,False
2310,2.10564739973e-05,3.03420383716e-05,1147,1018,False
2311,2.38946940954e-05,3.39609614457e-05,1822,1453,False
2312,1.86471206689e-05,3.16220721288e-05,430,1180,False
2313,2.01617131097e-05,2.65174803644e-05,892,516,False
2314,3.10397153953e-05,4.52200292784e-05,2739,2749,False
2315,1.86957986443e-05,2.5997080229e-05,442,414,False
2316,2.83314584522e-05,4.15737413277e-05,2513,2468,False
2317,2.15870732063e-05,3.51497765223e-05,1288,1599,False
2318,2.17426804738e-05,3.66513850167e-05,1332,1777,False
2319,2.28145800065e-05,3.00418796542e-05,1594,991,False
2320,2.76188147836e-05,4.03775229643e-05,2434,2307,False
2321,1.99358782993e-05,2.62111589109e-05,811,458,False
2322,2.31314716075e-05,3.40995247825e-05,1675,1474,False
2323,3.24954016833e-05,5.44218928553e-05,2801,2820,False
2324,2.00392059924e-05,2.90394946205e-05,842,876,False
2325,2.26453212235e-05,3.45816042682e-05,1560,1537,False
2326,2.39371311181e-05,3.59514233423e-05,1828,1687,False
2327,1.94055337488e-05,3.49453512172e-05,634,1575,False
2328,1.944034193e-05,2.4389826649e-05,643,182,False
2329,2.80993790511e-05,3.89620690839e-05,2485,2082,False
2330,2.31787798839e-05,2.96014022751e-05,1692,944,False
2331,2.6079476811e-05,4.31107109762e-05,2181,2626,False
2332,2.54339902312e-05,4.07490188081e-05,2082,2369,False
2333,2.39115561271e-05,3.57045173587e-05,1824,1662,False
2334,1.99125024665e-05,2.64106693066e-05,806,496,False
2335,2.72420875262e-05,3.73762195522e-05,2376,1864,False
2336,1.77110905497e-05,2.48209016718e-05,207,232,False
2337,2.72429533652e-05,4.06110775657e-05,2377,2352,False
2338,3.49871879735e-05,5.89004957874e-05,2896,2895,False
2339,2.03037707251e-05,2.9234926842e-05,925,906,False
2340,2.39066303038e-05,3.56488671969e-05,1823,1655,False
2341,2.26308784477e-05,3.62145765394e-05,1554,1721,False
2342,2.16325825022e-05,3.75677773263e-05,1300,1894,False
2343,2.21123427764e-05,2.77177223325e-05,1421,718,False
2344,2.92119493679e-05,4.0237831854e-05,2605,2286,False
2345,2.10833968595e-05,2.82761629933e-05,1156,784,False
2346,2.48557917075e-05,4.08914238506e-05,1990,2384,False
2347,2.37672284129e-05,3.6812358303e-05,1800,1799,False
2348,2.21349819185e-05,3.47310196958e-05,1430,1552,False
2349,1.85562348634e-05,2.48326396104e-05,402,234,False
2350,2.95684912999e-05,4.17563096562e-05,2630,2495,False
2351,1.80549650395e-05,2.29967572523e-05,279,63,False
2352,2.78737879853e-05,3.97879703087e-05,2462,2209,False
2353,3.78029617423e-05,5.94717130298e-05,2960,2909,False
2354,2.08896963159e-05,3.03971410176e-05,1102,1029,False
2355,2.17228443944e-05,3.07026530209e-05,1329,1073,False
2356,2.08413184737e-05,2.91045798804e-05,1089,885,False
2357,1.67288199009e-05,2.92308632197e-05,68,904,False
2358,1.77181500476e-05,2.47482130362e-05,209,227,False
2359,3.32588861056e-05,4.72114734293e-05,2837,2789,False
2360,2.38543270825e-05,3.29956892529e-05,1816,1335,False
2361,2.3624383175e-05,3.82503094443e-05,1771,1972,False
2362,2.48940214078e-05,4.00565731979e-05,1996,2264,False
2363,2.76573882729e-05,4.10689972341e-05,2439,2408,False
2364,2.11540173041e-05,2.72915058304e-05,1177,655,False
2365,2.73641035164e-05,3.96090254071e-05,2402,2179,False
2366,2.07540761039e-05,2.69270385616e-05,1057,605,False
2367,2.66230817942e-05,3.94636626879e-05,2274,2161,False
2368,3.3420859836e-05,5.6574568589e-05,2847,2847,False
2369,1.76075118361e-05,2.74955109489e-05,190,687,False
2370,1.99957412406e-05,3.05106568703e-05,829,1048,False
2371,1.97812169063e-05,2.85238420474e-05,764,821,False
2372,1.68680871866e-05,2.83389690594e-05,87,797,False
2373,1.82994481293e-05,2.43250942731e-05,325,174,False
2374,3.04267377942e-05,4.29269821325e-05,2690,2614,False
2375,2.28595345106e-05,3.03589913528e-05,1612,1025,False
2376,2.44361835939e-05,4.05369282817e-05,1918,2338,False
2377,2.27862437896e-05,4.04521670134e-05,1591,2321,False
2378,2.61127352132e-05,3.85433195333e-05,2187,2022,False
2379,2.08830606425e-05,2.76037571894e-05,1099,709,False
2380,3.09753231704e-05,4.28628372902e-05,2736,2610,False
2381,1.97584467969e-05,2.45902665483e-05,753,204,False
2382,2.69896354439e-05,4.02734876843e-05,2332,2293,False
2383,3.04541536025e-05,5.34031823918e-05,2695,2811,False
2384,1.84792024811e-05,2.77149320027e-05,376,716,False
2385,2.16154276131e-05,3.28556889144e-05,1295,1320,False
2386,2.15263298742e-05,3.21311636071e-05,1272,1239,False
2387,1.79097041837e-05,2.92096065095e-05,245,901,False
2388,1.76458343049e-05,2.36169416894e-05,194,102,False
2389,2.94590045087e-05,4.15702525061e-05,2622,2466,False
2390,2.17112610699e-05,2.97594069707e-05,1325,960,False
2391,2.98613085761e-05,4.6893266699e-05,2657,2784,False
2392,2.54043079622e-05,3.84394661523e-05,2074,2011,False
2393,2.40651716013e-05,3.87311192753e-05,1855,2049,False
2394,1.78742593562e-05,2.29283778026e-05,237,59,False
2395,2.46334566327e-05,3.48993889929e-05,1955,1571,False
2396,1.99033493118e-05,2.44066686719e-05,804,187,False
2397,2.42406295001e-05,3.36901284754e-05,1876,1424,False
2398,3.56270575139e-05,5.73664037802e-05,2911,2864,False
2399,1.67420039361e-05,2.79596097243e-05,70,750,False
2400,2.1424224542e-05,3.38565223501e-05,1246,1443,False
2401,2.1236248358e-05,3.16074729199e-05,1198,1179,False
2402,1.82028579729e-05,3.32889394485e-05,308,1366,False
2403,1.85520948435e-05,2.61680015683e-05,401,447,False
2404,2.64276332018e-05,3.88439912058e-05,2241,2061,False
2405,2.15209711314e-05,3.01162581309e-05,1269,998,False
2406,2.80591539195e-05,4.4265507313e-05,2482,2706,False
2407,2.64676909865e-05,4.21216245741e-05,2246,2532,False
2408,2.0111194317e-05,3.36572120432e-05,864,1419,False
2409,2.01169277716e-05,2.67661616817e-05,867,561,False
2410,2.74991252809e-05,3.84136947105e-05,2418,2006,False
2411,2.0481804313e-05,2.64617410721e-05,981,504,False
2412,2.6321338737e-05,3.78619697585e-05,2222,1931,False
2413,3.59048208338e-05,6.23367741355e-05,2924,2949,False
2414,1.67447269632e-05,2.55819377344e-05,72,351,False
2415,2.1247760742e-05,3.19808314089e-05,1202,1225,False
2416,2.19922549149e-05,3.23513122567e-05,1387,1265,False
2417,2.0677502107e-05,3.58942015737e-05,1033,1683,False
2418,1.81419272849e-05,2.3947626687e-05,298,123,False
2419,2.67379200523e-05,3.57505014108e-05,2288,1671,False
2420,2.04539628612e-05,2.68807343673e-05,969,595,False
2421,2.67201667157e-05,4.06734325225e-05,2282,2362,False
2422,2.49988606811e-05,3.89613414882e-05,2017,2081,False
2423,2.20681304199e-05,3.43000974681e-05,1411,1501,False
2424,1.85308508662e-05,2.31764533964e-05,390,73,False
2425,2.47910538747e-05,3.51894668711e-05,1981,1607,False
2426,1.85426979442e-05,2.28946792049e-05,394,56,False
2427,2.58685649897e-05,3.80580859201e-05,2155,1946,False
2428,3.39941216225e-05,5.72070493945e-05,2865,2859,False
2429,1.83621596079e-05,2.43231806962e-05,343,172,False
2430,2.04146163014e-05,2.95751306112e-05,961,940,False
2431,2.16652751988e-05,3.18186503137e-05,1312,1207,False
2432,1.70443890966e-05,3.11410367431e-05,113,1129,False
2433,1.75110017153e-05,2.29685083468e-05,175,61,False
2434,2.81049797195e-05,4.01290817535e-05,2486,2273,False
2435,2.04907883017e-05,2.68174699158e-05,984,577,False
2436,2.47688167292e-05,4.07496409025e-05,1977,2370,False
2437,2.29375400522e-05,3.83578917535e-05,1632,1992,False
2438,2.50919674727e-05,4.09860222135e-05,2027,2392,False
2439,1.91838480532e-05,2.5444855055e-05,572,335,False
2440,2.92004933726e-05,4.10374414059e-05,2602,2403,False
2441,1.81129798875e-05,2.45878763963e-05,293,203,False
2442,2.72621673503e-05,3.99923119403e-05,2384,2252,False
2443,3.45908374584e-05,5.83930923312e-05,2885,2882,False
2444,1.84392629308e-05,2.91331616609e-05,366,889,False
2445,2.22499911615e-05,3.29214017256e-05,1459,1327,False
2446,2.25679359573e-05,3.61368474842e-05,1546,1710,False
2447,1.92974712263e-05,3.48268113157e-05,609,1562,False
2448,1.88538142538e-05,2.7501851946e-05,483,690,False
2449,2.95318568533e-05,4.24809441029e-05,2627,2576,False
2450,2.15384097828e-05,2.85442711174e-05,1273,823,False
2451,2.68262701866e-05,4.37241687905e-05,2301,2668,False
2452,2.55740014836e-05,4.10380052926e-05,2106,2404,False
2453,2.50980283454e-05,3.86632709706e-05,2028,2034,False
2454,2.07028115256e-05,2.60497690761e-05,1041,425,False
2455,3.0148341466e-05,4.24193931394e-05,2674,2567,False
2456,2.00453850994e-05,2.63178390014e-05,844,481,False
2457,2.37388612732e-05,3.54289259121e-05,1793,1632,False
2458,3.809277041e-05,6.51042719255e-05,2963,2979,False
2459,1.63572003657e-05,2.5181177989e-05,41,293,False
2460,2.23906299652e-05,3.27984707837e-05,1498,1312,False
2461,2.18022742047e-05,3.04689201585e-05,1346,1043,False
2462,1.86410725291e-05,3.32889721903e-05,429,1367,False
2463,2.42719906964e-05,3.11547628371e-05,1882,1130,False
2464,2.69682295766e-05,3.74172486772e-05,2327,1870,False
2465,1.94063177332e-05,2.77194048977e-05,635,719,False
2466,2.40584631683e-05,3.82637008443e-05,1853,1975,False
2467,2.6496263672e-05,3.98557349399e-05,2249,2227,False
2468,1.99863006856e-05,3.34785218001e-05,825,1391,False
2469,1.83985048352e-05,2.5014667699e-05,353,267,False
2470,2.85248916043e-05,3.6906600144e-05,2546,1809,False
2471,1.70720395545e-05,2.1458383344e-05,116,14,False
2472,2.71874596365e-05,3.79173216061e-05,2367,1932,False
2473,2.87523780571e-05,4.77922731079e-05,2566,2799,False
2474,1.93170671992e-05,2.83825193037e-05,613,803,False
2475,1.98011930479e-05,3.01726577163e-05,774,1003,False
2476,2.16425869439e-05,3.2928193832e-05,1303,1329,False
2477,1.86548531929e-05,3.2110066968e-05,432,1237,False
2478,1.72269137693e-05,2.4400982511e-05,139,185,False
2479,2.72841953119e-05,3.83972183045e-05,2391,2000,False
2480,1.99654259632e-05,2.91158958134e-05,818,887,False
2481,2.8717728128e-05,4.74679254694e-05,2562,2794,False
2482,2.73021651083e-05,4.35830006609e-05,2394,2659,False
2483,2.54209480772e-05,4.01548495574e-05,2076,2277,False
2484,2.19304838538e-05,2.98841805488e-05,1372,972,False
2485,2.62601115537e-05,3.79462726414e-05,2212,1935,False
2486,2.11262995435e-05,2.63429246843e-05,1170,487,False
2487,2.67626346613e-05,3.86226383853e-05,2294,2030,False
2488,3.81201498385e-05,6.65709012537e-05,2964,2989,False
2489,1.8077365894e-05,2.86578761006e-05,287,838,False
2490,2.0686420612e-05,3.07769369101e-05,1036,1086,False
2491,2.27032305702e-05,3.16607147397e-05,1572,1188,False
2492,2.2463102141e-05,3.9117065171e-05,1513,2110,False
2493,1.7752756321e-05,2.48968844971e-05,215,249,False
2494,3.01381023746e-05,4.37603230239e-05,2673,2676,False
2495,1.76720332092e-05,2.52797726716e-05,202,306,False
2496,2.4723192837e-05,4.06482868129e-05,1968,2356,False
2497,2.18078275793e-05,3.75397576136e-05,1347,1888,False
2498,2.2066567908e-05,3.67523207387e-05,1409,1792,False
2499,1.90828413906e-05,2.54821316048e-05,548,340,False
2500,2.87225793727e-05,4.05959835916e-05,2563,2347,False
2501,2.62850571744e-05,3.13441123581e-05,2217,1153,False
2502,2.42901769525e-05,3.64112856914e-05,1889,1745,False
2503,3.32913041348e-05,5.8088273363e-05,2840,2877,False
2504,2.00460726774e-05,3.0769399018e-05,845,1084,False
2505,1.97360986931e-05,3.04946188407e-05,738,1046,False
2506,2.24795167014e-05,3.23336607835e-05,1520,1262,False
2507,2.11089354707e-05,3.50964255631e-05,1168,1590,False
2508,2.13094808714e-05,2.86987833533e-05,1223,843,False
2509,3.05962530547e-05,4.38956885773e-05,2714,2683,False
2510,2.07182674785e-05,2.97831957141e-05,1047,962,False
2511,2.56698804151e-05,3.92012916564e-05,2120,2126,False
2512,2.63737274508e-05,4.13720263168e-05,2233,2444,False
2513,2.19912835746e-05,3.53876203008e-05,1386,1627,False
2514,2.01536677196e-05,2.94390847557e-05,888,929,False
2515,3.09523165924e-05,4.31666157965e-05,2735,2631,False
2516,2.20163328777e-05,2.88464398182e-05,1398,861,False
2517,2.63236452156e-05,3.73553448298e-05,2223,1857,False
2518,3.57905701094e-05,5.8905028709e-05,2921,2897,False
2519,1.86103316082e-05,2.56628190982e-05,417,370,False
2520,2.31050580624e-05,3.30655166181e-05,1669,1345,False
2521,2.31870944845e-05,3.36315933964e-05,1694,1411,False
2522,2.25706426136e-05,3.93541122321e-05,1547,2142,False
2523,1.93178984773e-05,2.52329355135e-05,614,298,False
2524,2.94735054922e-05,4.32737433584e-05,2623,2636,False
2525,1.91201452253e-05,2.68808853434e-05,556,596,False
2526,2.71435874311e-05,4.23832971137e-05,2359,2565,False
2527,2.81643788185e-05,4.32982960774e-05,2492,2638,False
2528,2.45882401941e-05,3.94618218706e-05,1948,2160,False
2529,1.9647708541e-05,2.53922626143e-05,712,326,False
2530,2.83099834633e-05,4.0422022721e-05,2509,2317,False
2531,1.96449818759e-05,2.50480443356e-05,710,272,False
2532,2.63585534412e-05,3.89156921301e-05,2231,2073,False
2533,3.43200081261e-05,5.47279232705e-05,2875,2823,False
2534,2.02711635211e-05,2.917295933e-05,919,897,False
2535,2.23582374019e-05,3.38405116054e-05,1488,1442,False
2536,2.34093113249e-05,3.33423231496e-05,1727,1376,False
2537,1.71376414073e-05,3.06826805172e-05,125,1069,False
2538,1.71901356225e-05,2.32703769143e-05,136,79,False
2539,3.04786008201e-05,4.17137889599e-05,2699,2487,False
2540,2.24597515626e-05,3.12068514177e-05,1511,1139,False
2541,2.35184361372e-05,3.78307158826e-05,1749,1928,False
2542,2.28857588809e-05,3.671090235e-05,1619,1785,False
2543,2.28150875046e-05,3.83811966458e-05,1595,1996,False
2544,2.07543907891e-05,2.82768214674e-05,1059,785,False
2545,2.81512875517e-05,3.94425005652e-05,2490,2156,False
2546,1.89473739738e-05,2.45484861807e-05,512,200,False
2547,2.89798772428e-05,4.05347782362e-05,2587,2337,False
2548,3.27242159983e-05,5.58255887881e-05,2811,2839,False
2549,1.82170442713e-05,3.1061052141e-05,311,1123,False
2550,2.0886074708e-05,3.25570144923e-05,1101,1287,False
2551,2.18445766222e-05,3.39859288943e-05,1351,1460,False
2552,1.71842784766e-05,3.09310780722e-05,133,1108,False
2553,1.93958476302e-05,2.51160563494e-05,631,286,False
2554,2.74625908787e-05,3.96729301428e-05,2414,2187,False
2555,2.23619845201e-05,3.13760647259e-05,1491,1157,False
2556,2.55830564129e-05,4.41036936536e-05,2109,2693,False
2557,2.72578618024e-05,4.37461530964e-05,2383,2673,False
2558,2.29223387578e-05,3.52291790477e-05,1628,1611,False
2559,1.97414519789e-05,2.66894548986e-05,741,546,False
2560,3.25477667502e-05,4.61558374809e-05,2805,2777,False
2561,1.77839447133e-05,2.41721008933e-05,221,146,False
2562,2.6344525395e-05,3.92081346945e-05,2230,2128,False
2563,3.34934156854e-05,5.81778076594e-05,2850,2878,False
2564,1.89233232959e-05,2.84678062599e-05,505,816,False
2565,2.31094891205e-05,3.40498154401e-05,1671,1466,False
2566,2.29033903452e-05,3.4532196878e-05,1625,1532,False
2567,1.93254745682e-05,3.03468168568e-05,618,1020,False
2568,2.11011974898e-05,2.70095151791e-05,1164,617,False
2569,3.04753139062e-05,4.11533510487e-05,2698,2422,False
2570,1.88928443094e-05,2.74872709269e-05,495,683,False
2571,2.72497109108e-05,4.29170504503e-05,2378,2613,False
2572,2.57881201833e-05,4.1104205593e-05,2142,2414,False
2573,2.29762299568e-05,3.36898156093e-05,1646,1423,False
2574,1.95911507035e-05,2.40276494878e-05,694,135,False
2575,2.57497740677e-05,3.72789618268e-05,2136,1848,False
2576,2.14892115764e-05,2.69323863904e-05,1255,608,False
2577,2.57176070591e-05,3.56754972017e-05,2130,1659,False
2578,3.57688513759e-05,6.03477419645e-05,2920,2923,False
2579,1.74915749085e-05,2.82771470665e-05,171,786,False
2580,2.2722319045e-05,3.34739925165e-05,1575,1390,False
2581,2.16641547013e-05,3.14849494316e-05,1311,1166,False
2582,2.15598774957e-05,3.54899239028e-05,1279,1640,False
2583,2.09000572795e-05,2.6864299798e-05,1106,589,False
2584,3.3011110645e-05,4.4875916501e-05,2829,2737,False
2585,2.24480336328e-05,2.77203071164e-05,1509,720,False
2586,2.32440852415e-05,3.87998697988e-05,1701,2054,False
2587,2.09584559343e-05,3.44276413671e-05,1125,1516,False
2588,2.27810123761e-05,3.8094996853e-05,1589,1950,False
2589,1.88410886039e-05,2.59186454059e-05,478,404,False
2590,2.67881150648e-05,3.99610507884e-05,2298,2239,False
2591,1.90325590665e-05,2.37551594182e-05,536,109,False
2592,2.65537073574e-05,3.99498821935e-05,2258,2237,False
2593,3.5662411392e-05,5.78667750233e-05,2915,2869,False
2594,1.71602623595e-05,2.66498736892e-05,130,539,False
2595,1.98569359782e-05,3.07816299028e-05,790,1087,False
2596,1.96445962501e-05,3.33413518092e-05,709,1375,False
2597,1.92557090486e-05,3.41900013154e-05,599,1490,False
2598,1.82296389539e-05,2.56072162301e-05,313,355,False
2599,2.9769489629e-05,4.27775194112e-05,2645,2602,False
2600,1.75577861228e-05,2.56084513239e-05,186,356,False
2601,2.88039336738e-05,4.3509844545e-05,2571,2655,False
2602,2.21470982069e-05,3.81230966013e-05,1432,1953,False
2603,2.71186145255e-05,4.34904359281e-05,2352,2653,False
2604,1.92423303815e-05,2.54647984548e-05,593,337,False
2605,2.72538854915e-05,3.96731047658e-05,2381,2188,False
2606,2.00200229301e-05,2.74266130873e-05,834,670,False
2607,2.77905510302e-05,4.20190335717e-05,2451,2520,False
2608,3.92958463635e-05,6.43936655251e-05,2984,2972,False
2609,2.17993328988e-05,3.2690280932e-05,1344,1302,False
2610,2.40535555349e-05,3.66149215552e-05,1852,1767,False
2611,2.21337813855e-05,3.41827580996e-05,1427,1489,False
2612,1.6822355974e-05,2.97028218483e-05,79,957,False
2613,2.00812592084e-05,2.56578950939e-05,856,368,False
2614,3.08411472361e-05,4.50489897048e-05,2729,2746,False
2615,1.86577781278e-05,2.604360634e-05,434,424,False
2616,2.61609275185e-05,4.29593601439e-05,2197,2616,False
2617,2.19357934839e-05,3.43324973073e-05,1374,1505,False
2618,2.52168974839e-05,3.70924535673e-05,2047,1826,False
2619,2.24864179472e-05,2.81888096652e-05,1523,775,False
2620,2.67202740361e-05,3.79562188755e-05,2283,1937,False
2621,2.46878935286e-05,3.10377290589e-05,1961,1120,False
2622,2.6084448109e-05,3.84137565561e-05,2182,2007,False
2623,3.04618424707e-05,5.09802957822e-05,2697,2803,False
2624,1.60835770657e-05,2.61860441242e-05,27,452,False
2625,2.25570711336e-05,3.22284795402e-05,1542,1251,False
2626,2.13123948924e-05,3.12974443659e-05,1224,1145,False
2627,2.21261543629e-05,3.62006539945e-05,1425,1717,False
2628,1.96881319425e-05,2.45410228672e-05,728,199,False
2629,2.56744388025e-05,3.24346256093e-05,2122,1274,False
2630,1.77112815436e-05,2.2622751203e-05,208,45,False
2631,2.47358639172e-05,3.78238983103e-05,1971,1925,False
2632,2.05529941013e-05,3.09875176754e-05,998,1113,False
2633,2.43785452767e-05,3.75527743017e-05,1900,1891,False
2634,1.84627006092e-05,2.25350177061e-05,373,39,False
2635,2.19369612751e-05,3.05929788738e-05,1375,1060,False
2636,1.87373861991e-05,2.28967110161e-05,449,58,False
2637,2.44673974521e-05,3.43084429915e-05,1926,1502,False
2638,3.34910328093e-05,5.12759979756e-05,2849,2804,False
2639,1.8035823814e-05,2.57335632341e-05,276,379,False
2640,2.35003935813e-05,3.54269686795e-05,1744,1631,False
2641,2.11515944102e-05,3.18982311001e-05,1174,1212,False
2642,1.79879025382e-05,3.04073910229e-05,265,1031,False
2643,1.76662924787e-05,2.43246286118e-05,201,173,False
2644,2.85796104436e-05,4.14896530856e-05,2553,2457,False
2645,1.91296257981e-05,2.74855083262e-05,558,682,False
2646,2.49018357863e-05,3.97823641833e-05,1997,2207,False
2647,2.31421254284e-05,3.62867904187e-05,1680,1733,False
2648,2.48403921432e-05,3.75417548639e-05,1989,1889,False
2649,1.92715870071e-05,2.63243255176e-05,604,484,False
2650,2.85715377686e-05,4.23594465246e-05,2552,2562,False
2651,2.31255926337e-05,3.07076625177e-05,1674,1074,False
2652,2.72228317044e-05,3.99674063374e-05,2370,2243,False
2653,3.62107166438e-05,6.03294392931e-05,2931,2922,False
2654,1.97819863388e-05,2.92505737889e-05,765,908,False
2655,1.91487397387e-05,2.81624597847e-05,562,769,False
2656,2.04284660867e-05,2.87322145596e-05,964,847,False
2657,1.93399137061e-05,3.19784703606e-05,621,1224,False
2658,2.11617134482e-05,2.82669880107e-05,1180,783,False
2659,2.87052080239e-05,3.97393487219e-05,2561,2199,False
2660,2.01070324692e-05,2.75623860944e-05,862,700,False
2661,2.82659002551e-05,4.46896847279e-05,2504,2730,False
2662,2.80577351077e-05,4.25786747655e-05,2481,2585,False
2663,2.28190783673e-05,3.91695793951e-05,1599,2121,False
2664,2.03437502933e-05,2.64658647211e-05,937,506,False
2665,2.92568838631e-05,4.21078475483e-05,2610,2531,False
2666,1.96526070795e-05,2.6029518267e-05,715,421,False
2667,2.57659721683e-05,3.89152774005e-05,2138,2072,False
2668,3.25847540807e-05,5.72121898585e-05,2806,2860,False
2669,1.60072377184e-05,2.45781466219e-05,20,202,False
2670,2.17756969505e-05,3.17943013215e-05,1340,1202,False
2671,2.01050679607e-05,3.00017763948e-05,861,987,False
2672,1.76038738573e-05,2.97962251352e-05,189,964,False
2673,1.6866128135e-05,2.40172757913e-05,86,133,False
2674,2.9227045161e-05,4.27608065365e-05,2607,2600,False
2675,1.70789371623e-05,2.49902623182e-05,117,262,False
2676,2.89651998173e-05,4.69728438475e-05,2585,2786,False
2677,2.56723596976e-05,4.12022964156e-05,2121,2426,False
2678,2.43979666266e-05,3.74088158424e-05,1906,1869,False
2679,1.95247630472e-05,2.61913719442e-05,673,453,False
2680,2.72650831903e-05,3.72371068806e-05,2385,1844,False
2681,1.97433964786e-05,2.77945528069e-05,743,730,False
2682,2.42212026933e-05,3.80689234589e-05,1875,1948,False
2683,3.53394971171e-05,6.20470600552e-05,2902,2944,False
2684,1.65819983522e-05,2.62839494098e-05,57,472,False
2685,2.24533687287e-05,3.50990776496e-05,1510,1591,False
2686,2.26360953093e-05,3.57201824954e-05,1557,1667,False
2687,1.97902700165e-05,3.48128014593e-05,768,1560,False
2688,1.82160256372e-05,2.47328334808e-05,310,225,False
2689,2.88634892058e-05,4.13177076553e-05,2575,2441,False
2690,1.96258079086e-05,2.74581179838e-05,702,678,False
2691,2.44029743044e-05,3.93767040805e-05,1907,2145,False
2692,2.71747830993e-05,4.35382353317e-05,2363,2657,False
2693,2.24900359171e-05,3.65790547221e-05,1524,1764,False
2694,2.01114780793e-05,2.66790520982e-05,865,544,False
2695,3.05813264276e-05,4.44465877081e-05,2711,2719,False
2696,1.77584097401e-05,2.47074567596e-05,216,221,False
2697,2.71268781944e-05,3.90110617445e-05,2355,2096,False
2698,3.4508168028e-05,6.25366374152e-05,2881,2952,False
2699,1.94716776605e-05,2.93855828204e-05,656,919,False
2700,2.25638632401e-05,3.29483518726e-05,1544,1333,False
2701,2.04670177482e-05,3.02983498841e-05,974,1013,False
2702,1.86717188626e-05,3.1224823033e-05,437,1140,False
2703,1.78983464139e-05,2.49157146754e-05,240,252,False
2704,3.11675830744e-05,4.3527699745e-05,2743,2656,False
2705,1.76377579919e-05,2.56054408965e-05,193,354,False
2706,2.6598401746e-05,4.12235967815e-05,2269,2428,False
2707,2.29737706832e-05,3.64311054e-05,1642,1748,False
2708,2.56212642853e-05,4.19411080657e-05,2118,2514,False
2709,2.23535407713e-05,3.05873109028e-05,1485,1057,False
2710,2.62759476755e-05,3.8822669012e-05,2215,2059,False
2711,1.71785068233e-05,2.23252955038e-05,132,31,False
2712,2.78136321867e-05,3.83777769457e-05,2454,1995,False
2713,3.23396234307e-05,5.6486842368e-05,2795,2846,False
2714,1.66473764693e-05,2.44452385232e-05,62,190,False
2715,1.77737347258e-05,2.98157428915e-05,220,966,False
2716,2.04754378501e-05,3.1795934774e-05,979,1203,False
2717,2.16807165998e-05,3.71765418095e-05,1317,1838,False
2718,1.99595706363e-05,2.45266019192e-05,817,198,False
2719,2.81345073745e-05,3.89718697988e-05,2488,2086,False
